Adobe After Effects 8.0 Keyframe Data

	Units Per Second	29.97
	Source Width	1920
	Source Height	1080
	Source Pixel Aspect Ratio	1
	Comp Pixel Aspect Ratio	1

Motion Trackers	Tracker #1	Track Point #1	Feature Center
	Frame	X pixels	Y pixels	
	438	1026.901	405.856	
	439	1026.621	404.826	
	440	1026.135	403.769	
	441	1026.229	403.330	
	442	1026.664	403.363	
	443	1027.290	403.380	
	444	1027.394	402.925	
	445	1028.165	403.402	
	446	1029.087	403.967	
	447	1030.191	404.939	
	448	1030.937	405.522	
	449	1031.626	406.608	
	450	1032.092	408.157	
	451	1032.304	409.893	
	452	1032.681	411.522	
	453	1033.129	413.126	
	454	1034.062	414.426	
	455	1035.367	415.606	
	456	1037.025	416.371	
	457	1039.286	416.314	
	458	1041.854	415.966	
	459	1044.664	414.929	
	460	1048.051	413.962	
	461	1051.236	413.242	
	462	1054.135	413.402	
	463	1056.559	414.157	
	464	1058.838	414.939	
	465	1060.731	415.363	
	466	1062.850	415.366	
	467	1064.721	415.045	
	468	1066.405	414.642	
	469	1067.927	414.664	
	470	1069.193	414.688	
	471	1070.490	414.756	
	472	1071.680	414.943	
	473	1072.930	414.715	
	474	1074.454	414.602	
	475	1076.489	414.720	
	476	1079.698	415.170	
	477	1083.776	415.146	
	478	1087.698	415.333	
	479	1090.521	414.814	
	480	1093.003	414.733	
	481	1094.418	415.326	
	482	1095.080	416.247	
	483	1094.718	417.750	
	484	1094.349	419.062	
	485	1093.930	419.766	
	486	1093.798	419.485	
	487	1094.057	418.425	
	488	1094.599	416.815	
	489	1095.617	414.661	
	490	1097.183	413.078	
	491	1098.917	412.157	
	492	1100.648	412.085	
	493	1102.090	412.305	
	494	1102.917	412.861	
	495	1102.945	413.259	
	496	1103.071	413.880	
	497	1102.951	415.186	
	498	1102.373	415.488	
	499	1101.727	416.885	
	500	1100.308	416.525	
	501	1098.326	416.000	
	502	1096.143	415.562	
	503	1093.925	414.955	
	504	1091.872	415.357	
	505	1090.695	418.987	
	506	1089.457	424.931	
	507	1087.847	427.636	
	508	1085.549	427.349	
	509	1082.950	427.040	
	510	1079.839	424.767	
	511	1076.825	423.557	
	512	1073.185	422.185	
	513	1071.193	426.396	
	514	1066.272	422.679	
	515	1062.151	422.759	
	516	1059.092	426.149	
	517	1059.092	426.149	
	518	1056.896	426.216	
	519	1054.657	425.702	
	520	1052.356	424.772	
	521	1050.509	423.960	
	522	1048.273	422.939	
	523	1047.240	422.805	
	524	1045.622	423.035	
	525	1045.002	423.118	
	526	1044.312	423.136	
	527	1044.190	423.786	
	528	1043.886	424.441	
	529	1043.797	425.220	
	530	1043.939	425.968	
	531	1045.574	427.234	
	532	1047.105	428.749	
	533	1050.876	431.428	
	534	1052.804	433.819	
	535	1055.306	435.555	
	536	1058.487	437.155	
	537	1062.185	438.212	
	538	1065.636	438.967	
	539	1069.767	439.376	
	540	1074.656	439.373	
	541	1078.938	439.474	
	542	1082.966	439.401	
	543	1087.503	439.059	
	544	1091.307	438.981	
	545	1094.636	438.985	
	546	1097.956	439.364	
	547	1101.050	440.127	
	548	1104.105	440.730	
	549	1106.448	441.425	
	550	1107.688	442.062	
	551	1107.991	442.586	
	552	1107.965	443.008	
	553	1107.661	443.369	
	554	1107.648	444.066	
	555	1107.559	444.669	
	556	1107.406	445.331	
	557	1106.595	445.926	
	558	1105.493	446.347	
	559	1104.292	446.520	
	560	1103.065	446.529	
	561	1102.244	446.550	
	562	1101.510	446.486	
	563	1100.980	446.616	
	564	1100.439	446.739	
	565	1100.080	446.942	
	566	1099.687	447.182	
	567	1099.388	447.406	
	568	1099.101	447.483	
	569	1098.645	447.591	
	570	1098.183	447.672	
	571	1097.764	447.809	
	572	1097.218	447.881	
	573	1096.195	448.400	
	574	1094.971	448.890	
	575	1093.618	449.460	
	576	1091.686	450.377	
	577	1089.948	451.587	
	578	1088.215	452.492	
	579	1088.215	452.492	
	580	1087.157	453.254	
	581	1084.202	454.000	
	582	1080.175	454.442	
	583	1075.226	454.691	
	584	1070.364	454.864	
	585	1065.842	454.591	
	586	1062.162	454.279	
	587	1059.061	454.223	
	588	1056.429	454.446	
	589	1054.721	454.858	
	590	1053.342	455.743	
	591	1052.404	457.297	
	592	1052.229	459.006	
	593	1052.021	460.265	
	594	1052.053	460.819	
	595	1051.846	461.290	
	596	1051.364	461.572	
	597	1050.442	462.206	
	598	1048.977	463.257	
	599	1047.472	464.632	
	600	1047.472	464.632	
	601	1047.472	464.632	
	602	1047.431	465.206	
	603	1046.857	465.080	
	604	1045.581	464.180	
	605	1043.827	462.960	
	606	1041.590	461.739	
	607	1039.037	461.149	
	608	1035.951	462.116	
	609	1035.951	462.116	
	610	1035.951	462.116	
	611	1033.911	463.730	
	612	1031.517	464.253	
	613	1028.819	463.436	
	614	1025.525	461.834	
	615	1021.960	459.478	
	616	1018.721	457.456	
	617	1015.175	455.441	
	618	1012.424	454.444	
	619	1009.825	454.510	
	620	1007.078	455.543	
	621	1004.290	456.701	
	622	1001.453	457.956	
	623	998.129	458.892	
	624	995.398	458.916	
	625	993.989	458.728	
	626	992.563	458.464	
	627	991.965	458.105	
	628	991.493	457.901	
	629	991.078	457.658	
	630	991.527	457.859	
	631	991.818	458.047	
	632	992.582	458.496	
	633	993.310	458.836	
	634	994.257	459.167	
	635	995.368	459.459	
	636	996.545	459.701	
	637	997.562	459.941	
	638	998.366	460.303	
	639	998.124	460.534	
	640	997.769	460.798	
	641	997.363	460.945	
	642	997.110	461.026	
	643	996.784	461.078	
	644	996.533	461.486	
	645	996.198	462.509	
	646	995.035	463.993	
	647	991.980	465.187	
	648	989.206	466.546	
	649	988.426	467.758	
	650	987.896	468.084	
	651	988.009	467.963	
	652	988.469	467.260	
	653	989.213	466.233	
	654	990.101	465.460	
	655	991.179	464.939	
	656	992.153	465.165	
	657	993.516	466.090	
	658	994.969	466.990	
	659	996.593	468.165	
	660	998.228	469.634	
	661	999.758	470.640	
	662	1002.656	470.187	
	663	1004.197	469.495	
	664	1005.351	467.785	
	665	1005.999	465.736	
	666	1006.225	463.924	
	667	1006.214	462.348	
	668	1006.295	461.138	
	669	1006.013	460.720	
	670	1005.757	460.416	
	671	1005.431	460.070	
	672	1004.682	459.547	
	673	1004.092	458.927	
	674	1003.313	458.096	
	675	1002.582	456.857	
	676	1001.629	455.908	
	677	1000.605	455.586	
	678	1000.122	454.564	
	679	998.981	454.230	
	680	998.411	454.172	
	681	997.547	454.202	
	682	996.573	454.184	
	683	995.262	454.081	
