Adobe After Effects 8.0 Keyframe Data

	Units Per Second	29.97
	Source Width	1920
	Source Height	1080
	Source Pixel Aspect Ratio	1
	Comp Pixel Aspect Ratio	1

Motion Trackers	Tracker #1	Track Point #1	Feature Center
	Frame	X pixels	Y pixels	
	454	226.000	719.224	
	455	225.984	719.217	
	456	225.960	719.113	
	457	225.928	718.944	
	458	225.859	718.711	
	459	225.729	718.583	
	460	225.717	718.281	
	461	225.614	718.005	
	462	225.314	717.395	
	463	225.300	716.968	
	464	225.356	716.481	
	465	225.173	715.882	
	466	225.084	715.389	
	467	225.057	714.949	
	468	225.040	714.337	
	469	225.088	714.009	
	470	225.264	713.570	
	471	225.441	713.102	
	472	225.470	712.834	
	473	225.701	712.518	
	474	225.698	712.336	
	475	226.013	712.070	
	476	226.278	711.828	
	477	226.728	711.655	
	478	226.880	711.653	
	479	227.314	711.455	
	480	227.595	711.472	
	481	227.820	711.489	
	482	228.356	711.511	
	483	228.950	711.506	
	484	229.898	711.223	
	485	230.621	711.116	
	486	231.654	710.773	
	487	232.295	710.543	
	488	232.641	710.289	
	489	232.634	710.205	
	490	232.529	710.046	
	491	232.244	710.011	
	492	231.704	710.079	
	493	231.164	710.119	
	494	230.885	710.133	
	495	230.568	710.312	
	496	230.570	710.316	
	497	230.533	710.470	
	498	230.650	710.549	
	499	230.885	710.541	
	500	231.067	710.701	
	501	231.399	710.789	
	502	231.583	710.607	
	503	231.611	710.506	
	504	231.499	710.520	
	505	231.498	710.532	
	506	231.518	710.415	
	507	231.381	710.431	
	508	231.352	710.457	
	509	231.397	710.596	
	510	231.403	710.571	
	511	231.428	710.559	
	512	231.404	710.550	
	513	231.433	710.578	
	514	231.473	710.619	
	515	231.463	710.573	
	516	231.419	710.394	
	517	231.491	710.602	
	518	231.474	710.630	
	519	231.420	710.505	
	520	231.420	710.505	
	521	231.474	710.640	
	522	231.473	710.671	
	523	231.470	710.672	
	524	231.467	710.605	
	525	231.451	710.643	
	526	231.450	710.644	
	527	231.452	710.643	
	528	231.452	710.643	
	529	231.453	710.638	
	530	231.454	710.642	
	531	231.451	710.679	
	532	231.451	710.679	
	533	231.422	710.694	
	534	231.452	710.640	
	535	231.417	710.694	
	536	231.403	710.751	
	537	231.408	710.760	
	538	231.399	710.680	
	539	231.412	710.675	
	540	231.273	710.741	
	541	231.428	710.830	
	542	231.457	710.842	
	543	231.412	710.696	
	544	231.402	710.670	
	545	231.427	710.810	
	546	231.431	710.747	
	547	231.421	710.697	
	548	231.345	710.685	
	549	231.433	710.686	
	550	231.432	710.686	
	551	231.382	710.756	
	552	231.427	710.706	
	553	231.429	710.705	
	554	231.389	710.675	
	555	231.459	710.668	
	556	231.449	710.669	
	557	231.449	710.669	
	558	231.447	710.670	
	559	231.451	710.677	
