Adobe After Effects 8.0 Keyframe Data

	Units Per Second	29.97
	Source Width	1920
	Source Height	1080
	Source Pixel Aspect Ratio	1
	Comp Pixel Aspect Ratio	1

Motion Trackers	Tracker #1	Track Point #1	Feature Center
	Frame	X pixels	Y pixels	
	533	1411.002	225.595	
	534	1406.490	225.616	
	535	1403.339	223.725	
	536	1401.624	220.205	
	537	1400.628	217.018	
	538	1399.318	215.393	
	539	1397.515	215.388	
	540	1395.767	216.115	
	541	1393.280	217.958	
	542	1391.663	219.909	
	543	1390.061	220.894	
	544	1388.964	220.523	
	545	1387.704	219.455	
	546	1386.225	218.440	
	547	1384.685	218.458	
	548	1382.458	219.365	
	549	1380.187	220.949	
	550	1377.838	221.892	
	551	1375.435	221.601	
	552	1372.578	220.575	
	553	1369.731	219.333	
	554	1367.122	219.017	
	555	1364.948	220.070	
	556	1364.143	221.705	
	557	1365.744	223.639	
	558	1369.387	225.730	
	559	1377.086	228.006	
	560	1386.437	229.498	
	561	1395.465	230.575	
	562	1405.769	231.676	
	563	1415.432	232.735	
	564	1422.595	233.669	
	565	1427.448	234.332	
	566	1430.390	234.303	
	567	1433.432	234.004	
	568	1435.626	233.437	
	569	1437.701	233.006	
	570	1439.517	232.849	
	571	1441.249	232.818	
	572	1443.147	233.077	
	573	1445.209	233.449	
	574	1447.551	233.663	
	575	1449.285	233.926	
	576	1450.722	234.300	
	577	1452.253	234.590	
	578	1454.133	235.165	
	579	1455.671	235.581	
	580	1457.315	236.145	
	581	1459.267	236.497	
	582	1460.980	236.654	
	583	1462.588	237.005	
	584	1464.139	237.087	
	585	1465.558	237.348	
	586	1466.791	237.654	
	587	1468.082	237.822	
	588	1468.917	238.353	
	589	1469.610	238.429	
	590	1470.655	238.713	
	591	1471.376	238.791	
	592	1471.821	238.765	
	593	1472.189	238.771	
	594	1472.642	238.354	
	595	1473.346	237.997	
	596	1473.701	237.863	
	597	1474.217	237.618	
	598	1474.621	237.854	
	599	1475.240	238.079	
	600	1475.698	238.323	
	601	1475.650	238.265	
	602	1476.051	238.021	
	603	1476.210	237.902	
	604	1476.437	237.656	
	605	1476.846	237.663	
	606	1477.095	238.176	
	607	1477.650	238.464	
	608	1477.980	238.956	
	609	1478.084	239.254	
	610	1478.246	239.565	
	611	1478.015	240.018	
	612	1477.119	240.054	
	613	1476.292	240.037	
	614	1475.173	239.746	
	615	1474.134	239.732	
	616	1472.878	240.035	
	617	1472.014	240.097	
	618	1471.377	240.631	
	619	1470.455	241.652	
	620	1470.043	242.500	
	621	1469.681	243.733	
	622	1469.549	244.608	
	623	1469.349	245.620	
	624	1469.318	246.458	
	625	1469.227	247.530	
	626	1469.432	248.149	
	627	1469.314	248.655	
	628	1469.471	249.224	
	629	1469.465	249.340	
	630	1469.388	249.445	
	631	1469.233	249.592	
	632	1469.133	249.771	
	633	1468.836	250.136	
	634	1468.575	250.167	
	635	1467.834	249.920	
	636	1467.625	249.824	
	637	1466.864	249.570	
	638	1466.289	249.343	
	639	1465.964	249.170	
	640	1465.325	248.763	
	641	1465.126	248.503	
	642	1464.791	248.186	
	643	1464.561	247.783	
	644	1464.824	247.823	
	645	1464.824	247.861	
	646	1464.926	247.689	
	647	1464.823	247.299	
	648	1464.636	246.531	
	649	1464.897	244.841	
	650	1464.684	243.744	
	651	1464.995	242.767	
	652	1465.718	242.156	
	653	1465.971	241.792	
	654	1466.681	241.538	
	655	1466.990	240.714	
	656	1467.132	239.354	
	657	1468.071	238.412	
	658	1468.152	237.488	
	659	1468.989	237.048	
	660	1469.623	236.741	
	661	1471.066	236.227	
	662	1471.469	235.883	
	663	1472.109	234.702	
	664	1472.375	233.404	
	665	1472.527	232.197	
	666	1471.674	231.388	
	667	1471.204	231.291	
	668	1469.979	231.395	
	669	1468.541	231.135	
	670	1467.038	230.807	
	671	1465.317	230.224	
	672	1463.382	229.561	
	673	1461.373	229.378	
	674	1459.248	229.411	
	675	1458.278	230.074	
	676	1457.407	230.715	
	677	1456.579	230.855	
	678	1455.393	230.469	
	679	1453.966	229.746	
	680	1452.548	229.377	
	681	1451.277	229.375	
	682	1450.796	229.529	
	683	1451.146	230.408	
	684	1451.919	231.521	
	685	1452.823	232.705	
	686	1452.792	233.056	
	687	1452.147	232.480	
	688	1449.723	231.237	
	689	1446.383	230.239	
	690	1442.458	230.611	
	691	1439.196	232.770	
	692	1437.691	234.992	
	693	1437.237	238.148	
	694	1437.373	241.566	
	695	1437.711	244.827	
	696	1437.538	246.124	
	697	1437.013	245.029	
	698	1436.130	242.539	
	699	1434.120	240.039	
	700	1431.457	238.486	
	701	1428.537	237.939	
	702	1424.728	237.888	
	703	1420.482	238.451	
	704	1415.770	238.701	
	705	1410.334	238.616	
	706	1403.678	238.465	
	707	1396.338	238.130	
	708	1388.767	238.277	
	709	1380.562	238.771	
	710	1372.389	239.332	
	711	1363.636	240.212	
	712	1354.286	240.363	
	713	1344.743	240.094	
	714	1334.700	239.501	
	715	1324.648	238.061	
	716	1315.120	237.060	
	717	1305.200	236.119	
	718	1295.631	235.611	
	719	1285.311	235.882	
	720	1274.924	236.944	
	721	1265.381	238.627	
	722	1255.505	239.665	
	723	1246.299	240.549	
	724	1236.529	241.812	
	725	1226.510	242.722	
	726	1216.536	243.966	
	727	1205.878	244.765	
	728	1195.327	245.124	
	729	1184.068	244.534	
	730	1171.997	242.124	
	731	1159.878	238.627	
	732	1147.747	234.921	
	733	1135.951	231.161	
	734	1123.950	227.445	
	735	1111.657	224.525	
	736	1099.816	222.636	
	737	1087.405	222.537	
	738	1075.174	222.777	
	739	1062.845	223.418	
	740	1050.345	224.197	
	741	1038.346	225.195	
	742	1026.040	225.698	
	743	1013.336	225.074	
	744	1000.149	223.686	
	745	986.166	221.233	
	746	972.868	218.516	
	747	959.728	215.876	
	748	947.430	213.478	
	749	935.659	211.486	
	750	923.904	209.751	
	751	912.754	208.392	
	752	901.674	208.114	
	753	890.638	208.314	
	754	879.625	209.465	
	755	867.959	211.271	
	756	856.613	213.555	
	757	844.755	215.951	
	758	832.740	217.447	
	759	820.732	217.842	
	760	808.409	218.611	
	761	797.230	218.802	
	762	787.303	218.609	
	763	778.078	217.136	
	764	769.691	214.598	
	765	761.660	211.468	
	766	753.641	208.455	
	767	745.689	206.163	
	768	737.251	204.546	
	769	728.683	203.808	
	770	719.668	204.046	
	771	709.949	204.655	
	772	700.648	206.665	
	773	690.978	208.553	
	774	681.763	210.192	
	775	672.431	213.227	
	776	662.311	218.409	
	777	652.014	225.012	
	778	641.456	233.159	
	779	631.977	241.582	
	780	624.194	249.952	
	781	617.438	257.554	
	782	612.923	264.199	
	783	609.722	270.210	
	784	607.213	275.645	
	785	606.320	281.292	
	786	605.979	287.088	
	787	606.975	293.457	
	788	608.821	300.488	
	789	612.157	308.379	
	790	615.931	316.801	
	791	619.060	325.521	
	792	621.273	333.487	
	793	622.668	340.261	
	794	623.304	345.489	
	795	622.905	348.579	
	796	621.096	349.845	
	797	619.346	349.496	
	798	616.655	348.379	
	799	612.717	346.539	
	800	608.290	344.120	
	801	601.898	341.071	
	802	596.252	337.138	
	803	589.968	333.218	
	804	583.143	329.363	
	805	577.174	325.531	
	806	571.834	321.929	
	807	567.121	318.981	
	808	563.723	316.128	
	809	560.718	314.313	
	810	558.329	312.497	
	811	556.578	311.669	
	812	554.768	311.167	
	813	553.911	311.087	
	814	553.182	311.202	
	815	552.693	311.385	
	816	552.462	311.643	
	817	551.672	312.066	
	818	551.258	312.333	
	819	550.921	312.805	
	820	550.719	312.816	
	821	551.193	312.822	
	822	551.681	312.117	
	823	552.943	311.226	
	824	554.246	310.398	
	825	555.489	309.391	
	826	557.299	308.696	
	827	558.809	308.171	
	828	560.733	308.019	
	829	562.794	308.337	
	830	564.671	308.863	
	831	566.784	309.624	
	832	568.351	310.786	
	833	570.090	311.753	
	834	571.584	313.241	
	835	572.691	314.606	
	836	573.647	315.886	
	837	574.156	317.078	
	838	574.414	317.656	
	839	574.406	317.663	
	840	573.832	317.366	
	841	573.137	317.365	
	842	571.858	318.135	
	843	570.250	319.636	
	844	568.660	321.339	
	845	566.647	322.820	
	846	564.702	323.517	
	847	562.689	323.229	
	848	560.583	322.621	
	849	559.021	321.950	
	850	557.237	321.764	
	851	555.719	321.922	
	852	554.590	322.696	
	853	553.414	323.205	
	854	552.703	323.660	
	855	551.930	323.686	
	856	551.326	323.664	
	857	550.941	323.658	
	858	550.631	323.746	
	859	550.642	324.001	
	860	550.605	324.179	
	861	550.848	324.106	
	862	551.362	323.611	
	863	551.752	322.618	
	864	552.403	321.832	
	865	553.100	321.366	
	866	553.586	321.108	
	867	554.346	321.434	
	868	554.606	322.056	
	869	555.030	322.560	
	870	555.335	322.844	
	871	555.377	321.605	
	872	555.854	318.374	
	873	556.185	314.050	
	874	556.575	309.828	
	875	556.937	306.594	
	876	557.239	304.321	
	877	557.880	302.744	
	878	557.854	302.132	
	879	557.846	302.114	
	880	557.826	302.165	
	881	557.784	302.661	
	882	557.739	303.628	
	883	556.873	303.890	
	884	556.406	303.878	
	885	555.965	303.114	
	886	555.384	302.058	
	887	555.218	301.574	
	888	554.865	301.484	
	889	554.512	301.982	
	890	554.191	302.420	
	891	553.688	303.121	
	892	553.228	304.149	
	893	552.696	304.888	
	894	552.227	305.999	
	895	551.727	307.068	
	896	551.262	308.225	
	897	551.223	309.284	
	898	551.227	310.049	
	899	551.231	310.908	
	900	551.437	311.500	
	901	551.193	311.624	
	902	550.959	311.728	
	903	550.910	311.880	
	904	550.931	312.175	
	905	551.177	312.816	
	906	551.437	313.814	
	907	551.919	315.068	
	908	552.542	316.095	
	909	553.035	316.629	
	910	553.837	317.028	
	911	554.332	317.317	
	912	555.085	317.791	
	913	555.841	318.485	
	914	556.353	319.399	
	915	556.868	319.909	
	916	557.431	320.336	
	917	557.794	320.126	
	918	558.511	319.584	
	919	559.041	319.117	
	920	559.764	318.877	
	921	560.310	319.029	
	922	560.893	319.607	
	923	561.675	320.298	
	924	562.209	321.145	
	925	562.490	322.055	
	926	562.722	322.363	
	927	562.214	322.553	
	928	561.881	322.188	
	929	561.098	322.044	
	930	560.806	321.661	
	931	561.334	321.444	
	932	561.765	321.452	
	933	562.829	321.148	
	934	563.847	320.865	
	935	564.187	320.894	
	936	564.185	320.833	
	937	563.351	321.174	
	938	562.245	321.642	
	939	561.064	321.843	
	940	560.542	321.972	
	941	560.610	321.404	
	942	561.171	320.570	
	943	562.372	320.088	
	944	563.254	319.749	
	945	563.609	319.878	
	946	563.786	320.072	
	947	563.428	320.573	
	948	562.992	320.593	
	949	562.618	320.550	
	950	562.144	320.511	
	951	562.005	320.104	
	952	561.332	320.022	
	953	561.328	319.742	
	954	561.430	319.513	
	955	562.039	318.817	
	956	562.459	318.270	
	957	563.188	317.664	
	958	563.719	317.149	
	959	564.755	316.902	
	960	565.389	317.118	
	961	566.246	317.417	
	962	567.177	317.878	
	963	567.847	317.910	
	964	569.011	317.491	
	965	570.061	317.225	
	966	571.508	316.535	
	967	573.467	316.127	
	968	575.382	315.759	
	969	577.473	315.529	
	970	579.485	315.866	
	971	581.071	316.270	
	972	582.251	316.866	
	973	582.446	316.914	
	974	582.213	316.171	
	975	581.050	315.213	
	976	579.453	314.222	
	977	577.698	313.559	
	978	575.621	313.529	
	979	573.843	313.835	
	980	571.724	314.780	
	981	569.309	315.595	
	982	567.185	316.288	
	983	565.185	316.505	
	984	563.679	316.067	
	985	562.365	315.320	
	986	560.840	314.725	
	987	559.434	314.679	
	988	557.508	315.361	
	989	555.528	316.354	
	990	553.549	317.954	
	991	551.459	319.171	
	992	549.661	319.913	
	993	547.900	320.149	
	994	546.426	320.012	
	995	545.409	320.311	
	996	544.177	321.195	
	997	542.838	322.146	
	998	542.078	322.750	
	999	541.817	322.600	
	1000	542.075	322.400	
	1001	542.233	322.636	
	1002	542.511	323.699	
	1003	542.742	325.106	
	1004	543.596	325.760	
	1005	544.690	325.705	
	1006	545.435	325.270	
	1007	546.031	324.522	
	1008	546.794	323.659	
	1009	547.355	322.957	
	1010	548.320	322.637	
	1011	549.087	322.677	
