Adobe After Effects 8.0 Keyframe Data

	Units Per Second	29.97
	Source Width	1920
	Source Height	1080
	Source Pixel Aspect Ratio	1
	Comp Pixel Aspect Ratio	1

Motion Trackers	Tracker #1	Track Point #1	Feature Center
	Frame	X pixels	Y pixels	
	1123	922.236	210.797	
	1124	921.206	211.094	
	1125	919.899	211.742	
	1126	918.600	212.223	
	1127	917.094	212.759	
	1128	915.580	213.494	
	1129	914.058	214.230	
	1130	912.504	215.143	
	1131	911.017	215.842	
	1132	909.477	216.412	
	1133	908.195	217.174	
	1134	906.831	217.517	
	1135	905.525	218.064	
	1136	904.223	218.427	
	1137	902.839	219.180	
	1138	901.306	219.847	
	1139	899.886	220.589	
	1140	898.404	221.102	
	1141	896.753	221.350	
	1142	895.333	221.431	
	1143	894.056	221.302	
	1144	892.665	221.114	
	1145	891.418	220.826	
	1146	890.416	220.513	
	1147	889.244	220.125	
	1148	888.261	219.855	
	1149	887.200	219.442	
	1150	886.165	219.180	
	1151	885.367	218.822	
	1152	884.266	218.492	
	1153	883.494	218.303	
	1154	882.933	217.836	
	1155	882.454	217.571	
	1156	882.175	216.933	
	1157	882.106	216.388	
	1158	882.312	215.642	
	1159	882.508	214.981	
	1160	882.839	214.705	
	1161	882.953	214.691	
	1162	883.084	214.861	
	1163	883.265	215.296	
	1164	883.434	215.697	
	1165	883.649	215.936	
	1166	884.027	216.288	
	1167	884.314	216.351	
	1168	884.650	216.193	
	1169	885.162	216.192	
	1170	885.675	215.896	
	1171	886.204	215.640	
	1172	886.914	215.653	
	1173	887.426	215.416	
	1174	887.928	215.399	
	1175	888.437	215.383	
	1176	888.913	215.388	
	1177	889.420	215.624	
	1178	889.879	216.085	
	1179	890.398	216.576	
	1180	890.868	217.361	
	1181	891.111	218.309	
	1182	891.107	218.798	
	1183	890.469	219.242	
	1184	889.607	218.691	
	1185	888.555	217.419	
	1186	887.979	215.666	
	1187	888.621	212.796	
	1188	890.224	209.917	
	1189	893.982	207.270	
	1190	899.216	206.645	
	1191	903.819	210.427	
	1192	909.265	211.625	
	1193	914.355	212.183	
	1194	918.490	212.995	
	1195	921.753	213.972	
	1196	924.033	214.678	
	1197	925.520	214.964	
	1198	926.753	215.263	
	1199	927.460	215.978	
	1200	927.875	217.295	
	1201	928.125	219.394	
	1202	928.630	221.096	
	1203	928.493	223.367	
	1204	928.567	224.971	
	1205	928.143	226.470	
	1206	927.603	227.166	
	1207	927.237	226.983	
	1208	926.737	226.530	
	1209	926.693	225.202	
	1210	926.695	223.659	
	1211	926.912	221.919	
	1212	927.484	220.293	
	1213	928.251	218.511	
	1214	929.440	216.586	
	1215	930.819	214.868	
	1216	932.444	213.058	
	1217	934.303	211.727	
	1218	936.121	210.465	
	1219	938.057	209.366	
	1220	940.279	209.127	
	1221	942.401	209.133	
	1222	944.648	209.347	
	1223	947.074	209.310	
	1224	949.576	208.878	
	1225	952.173	208.116	
	1226	954.814	207.402	
	1227	957.740	206.685	
	1228	960.707	205.769	
	1229	963.457	205.320	
	1230	965.950	205.082	
	1231	968.290	204.656	
	1232	970.550	204.448	
	1233	973.018	204.240	
	1234	975.488	203.835	
	1235	977.962	203.539	
	1236	980.242	202.890	
	1237	982.163	202.268	
	1238	983.448	201.778	
	1239	984.439	201.304	
	1240	985.425	200.815	
	1241	985.997	200.670	
	1242	986.134	200.445	
	1243	985.986	200.090	
	1244	985.943	200.045	
	1245	985.798	199.710	
	1246	985.697	199.179	
	1247	985.455	198.505	
	1248	984.834	197.926	
	1249	984.023	197.346	
	1250	982.998	196.903	
	1251	982.029	196.439	
	1252	980.792	196.018	
	1253	979.393	195.726	
	1254	978.026	195.527	
	1255	976.361	195.163	
	1256	974.797	194.833	
	1257	973.321	194.682	
	1258	971.786	194.286	
	1259	970.350	194.057	
	1260	969.066	193.761	
	1261	968.048	193.391	
	1262	967.562	193.238	
	1263	967.379	192.664	
	1264	967.414	192.357	
	1265	967.879	191.545	
	1266	968.632	190.983	
	1267	969.633	190.646	
	1268	970.838	189.980	
	1269	972.320	189.435	
	1270	973.833	188.561	
	1271	975.539	187.748	
	1272	977.271	186.861	
	1273	978.860	186.130	
	1274	980.636	185.538	
	1275	982.368	185.049	
	1276	984.070	184.577	
	1277	985.603	184.377	
	1278	987.143	184.161	
	1279	988.622	183.878	
	1280	989.920	183.497	
	1281	991.194	183.295	
	1282	992.437	183.253	
	1283	993.404	182.884	
	1284	994.129	182.730	
	1285	994.770	182.518	
	1286	994.969	182.454	
	1287	995.022	182.190	
	1288	994.751	181.896	
	1289	994.295	181.585	
	1290	993.428	181.261	
	1291	992.382	181.090	
	1292	991.011	180.895	
	1293	989.529	180.690	
	1294	988.059	180.615	
	1295	986.508	180.329	
	1296	984.947	180.337	
	1297	983.380	180.420	
	1298	981.731	180.502	
	1299	979.951	180.580	
	1300	978.177	180.273	
	1301	975.883	179.776	
	1302	973.737	178.831	
	1303	971.844	178.443	
	1304	970.421	178.840	
	1305	969.210	178.795	
	1306	967.789	178.918	
	1307	966.640	178.595	
	1308	965.604	178.376	
	1309	964.645	178.125	
	1310	963.897	177.530	
	1311	963.349	177.309	
	1312	963.080	177.062	
	1313	963.235	176.992	
	1314	963.743	176.904	
	1315	964.737	176.955	
	1316	966.161	176.799	
	1317	967.764	177.151	
	1318	969.992	177.279	
	1319	972.530	177.437	
	1320	975.405	177.499	
	1321	978.653	177.720	
	1322	982.374	177.720	
	1323	986.537	177.685	
	1324	990.969	177.732	
	1325	995.882	177.710	
	1326	1001.269	177.973	
	1327	1006.976	178.228	
	1328	1012.772	178.672	
	1329	1018.814	179.168	
	1330	1024.616	179.881	
	1331	1030.112	180.823	
	1332	1035.186	181.599	
	1333	1039.836	182.340	
	1334	1044.205	183.145	
	1335	1048.228	184.107	
	1336	1052.238	184.810	
	1337	1056.162	185.374	
	1338	1059.985	186.058	
	1339	1063.954	186.467	
	1340	1067.725	187.086	
	1341	1071.901	187.358	
	1342	1076.071	188.040	
	1343	1080.452	188.551	
	1344	1084.876	189.348	
	1345	1090.001	189.962	
	1346	1095.490	190.086	
	1347	1101.222	190.351	
	1348	1106.903	190.398	
	1349	1112.025	190.508	
	1350	1116.932	190.802	
	1351	1121.097	191.029	
	1352	1125.317	191.014	
	1353	1129.344	190.986	
	1354	1133.165	190.820	
	1355	1136.891	190.815	
	1356	1140.627	190.818	
	1357	1144.324	190.871	
	1358	1148.040	191.599	
	1359	1151.791	192.113	
	1360	1155.789	193.129	
	1361	1159.792	194.392	
	1362	1164.253	195.747	
	1363	1169.074	197.125	
	1364	1174.639	198.014	
	1365	1179.908	198.700	
	1366	1185.004	199.335	
	1367	1189.867	200.069	
	1368	1194.772	200.587	
	1369	1199.502	201.094	
	1370	1204.371	201.367	
	1371	1209.181	201.525	
	1372	1214.040	201.560	
	1373	1218.774	201.775	
	1374	1223.666	201.696	
	1375	1228.485	202.148	
	1376	1233.513	202.388	
	1377	1238.636	202.707	
	1378	1244.086	202.955	
	1379	1249.494	203.313	
	1380	1255.318	203.226	
	1381	1261.495	202.637	
	1382	1267.504	201.708	
	1383	1273.232	200.844	
	1384	1278.636	199.762	
	1385	1283.479	199.142	
	1386	1288.261	198.199	
	1387	1292.730	197.955	
	1388	1297.216	197.869	
	1389	1301.617	198.005	
	1390	1306.200	198.543	
	1391	1310.926	199.186	
	1392	1315.707	200.284	
	1393	1320.714	201.435	
	1394	1325.584	202.814	
	1395	1331.280	204.806	
	1396	1336.996	206.864	
	1397	1343.205	208.463	
	1398	1349.948	209.332	
	1399	1356.511	208.730	
	1400	1363.371	208.641	
	1401	1369.228	207.721	
	1402	1374.705	206.141	
	1403	1380.286	205.736	
	1404	1385.828	205.708	
	1405	1391.534	205.718	
	1406	1397.019	205.686	
	1407	1402.719	205.590	
	1408	1408.228	205.783	
	1409	1413.786	206.067	
	1410	1419.473	206.397	
	1411	1425.328	206.742	
	1412	1431.213	206.537	
	1413	1438.792	205.846	
	1414	1445.825	205.181	
	1415	1452.163	204.204	
	1416	1457.628	203.724	
	1417	1462.590	203.227	
	1418	1467.135	203.229	
	1419	1471.385	203.097	
	1420	1475.025	202.349	
	1421	1477.728	202.792	
	1422	1481.412	202.939	
	1423	1486.453	203.940	
	1424	1486.453	203.940	
	1425	1491.224	205.352	
	1426	1495.957	207.647	
	1427	1501.190	210.033	
	1428	1506.687	213.102	
	1429	1512.708	215.415	
	1430	1518.980	216.838	
	1431	1525.234	216.833	
	1432	1531.903	216.876	
	1433	1537.973	216.655	
	1434	1543.967	216.560	
	1435	1549.464	216.979	
	1436	1554.820	217.003	
	1437	1559.898	216.789	
	1438	1564.990	216.768	
	1439	1570.107	216.524	
	1440	1575.207	216.759	
	1441	1580.400	216.931	
	1442	1585.731	217.437	
	1443	1590.780	218.209	
	1444	1595.968	218.988	
	1445	1601.238	220.270	
	1446	1606.528	221.222	
	1447	1611.701	221.813	
	1448	1616.954	221.570	
	1449	1622.292	220.953	
	1450	1627.782	220.271	
	1451	1633.116	219.616	
	1452	1638.263	219.327	
	1453	1643.288	218.908	
	1454	1648.130	218.676	
	1455	1653.040	218.679	
	1456	1657.913	218.724	
	1457	1662.924	218.728	
	1458	1668.302	218.665	
	1459	1673.936	218.780	
	1460	1679.987	218.781	
	1461	1685.685	219.256	
	1462	1691.808	219.739	
	1463	1697.412	220.134	
	1464	1703.007	220.262	


End of Keyframe Data

