Adobe After Effects 8.0 Keyframe Data

	Units Per Second	29.97
	Source Width	1920
	Source Height	1080
	Source Pixel Aspect Ratio	1
	Comp Pixel Aspect Ratio	1

Motion Trackers	Tracker #1	Track Point #1	Feature Center
	Frame	X pixels	Y pixels	
	521	1030.130	401.731	
	522	1033.638	401.354	
	523	1036.823	402.133	
	524	1040.070	403.452	
	525	1043.274	403.938	
	526	1046.325	403.813	
	527	1048.963	403.576	
	528	1051.418	403.125	
	529	1053.443	402.993	
	530	1054.957	402.879	
	531	1056.425	402.778	
	532	1057.544	402.831	
	533	1058.869	402.641	
	534	1059.568	402.614	
	535	1060.253	402.123	
	536	1060.685	401.606	
	537	1060.884	401.147	
	538	1061.225	400.806	
	539	1061.712	400.793	
	540	1062.272	400.858	
	541	1062.689	402.006	
	542	1062.915	403.156	
	543	1063.274	405.133	
	544	1064.039	407.656	
	545	1064.586	409.055	
	546	1065.183	409.061	
	547	1066.021	408.073	
	548	1066.600	406.583	
	549	1067.342	405.231	
	550	1068.051	404.162	
	551	1068.903	403.958	
	552	1070.217	404.486	
	553	1072.098	405.662	
	554	1074.070	407.136	
	555	1076.113	408.706	
	556	1077.352	410.185	
	557	1078.113	411.188	
	558	1078.382	412.110	
	559	1077.960	412.356	
	560	1077.049	411.866	
	561	1076.100	410.904	
	562	1074.791	409.385	
	563	1073.347	408.744	
	564	1073.347	408.744	
	565	1072.685	410.770	
	566	1070.997	413.215	
	567	1069.208	415.031	
	568	1067.517	415.893	
	569	1064.778	415.375	
	570	1062.025	413.515	
	571	1058.795	411.650	
	572	1054.875	409.975	
	573	1051.260	409.593	
	574	1047.178	410.306	
	575	1043.546	412.109	
	576	1040.997	414.113	
	577	1038.802	415.116	
	578	1036.695	415.213	
	579	1034.384	414.712	
	580	1032.079	413.775	
	581	1030.166	412.924	
	582	1027.917	411.909	
	583	1026.706	411.748	
	584	1024.963	411.989	
	585	1023.766	412.169	
	586	1023.008	412.171	
	587	1022.340	412.845	
	588	1021.830	413.435	
	589	1021.820	414.118	
	590	1022.160	414.874	
	591	1023.272	416.001	
	592	1026.694	417.829	
	593	1029.487	420.345	
	594	1032.151	422.972	
	595	1034.708	424.835	
	596	1037.640	426.612	
	597	1041.126	427.964	
	598	1044.694	428.870	
	599	1048.794	429.391	
	600	1053.642	429.336	
	601	1057.907	429.504	
	602	1061.885	429.384	
	603	1066.331	429.030	
	604	1069.977	429.013	
	605	1073.410	429.045	
	606	1077.014	429.308	
	607	1079.918	430.208	
	608	1082.715	430.966	
	609	1085.253	431.476	
	610	1086.966	431.906	
	611	1087.904	432.072	
	612	1088.185	432.295	
	613	1087.938	432.612	
	614	1087.909	433.334	
	615	1087.831	433.938	
	616	1087.703	434.567	
	617	1086.863	435.187	
	618	1085.777	435.567	
	619	1084.534	435.769	
	620	1083.324	435.777	
	621	1082.500	435.794	
	622	1081.744	435.738	
	623	1081.222	435.871	
	624	1080.688	435.995	
	625	1080.327	436.207	
